Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager
36,No,Travel_Rarely,Research & Development,5,2,Life Sciences,304,Male,Laboratory Technician,Medium,Single,5914,8,16,3,16,Best,13,11,3,7
45,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1546,Male,Research Scientist,Very High,Married,2132,4,20,4,8,Better,5,4,0,3
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1971,Male,Healthcare Representative,High,Married,7510,1,17,3,10,Better,10,9,0,9
20,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,137,Female,Laboratory Technician,Very High,Single,2926,1,18,3,1,Better,1,0,1,0
39,No,Travel_Frequently,Research & Development,22,3,Medical,1043,Female,Manufacturing Director,Low,Single,10880,1,13,3,21,Better,21,6,2,8
43,Yes,Travel_Rarely,Sales,9,3,Marketing,1188,Female,Sales Executive,High,Single,5346,8,13,3,7,Good,4,3,1,3
31,No,Travel_Frequently,Research & Development,3,4,Medical,337,Male,Research Director,High,Divorced,13675,9,12,3,9,Better,2,2,2,2
27,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1162,Male,Research Scientist,High,Married,2539,1,13,3,4,Better,4,2,2,2
19,No,Travel_Rarely,Research & Development,3,1,Medical,201,Female,Laboratory Technician,Medium,Single,1483,1,14,3,1,Better,1,0,0,0
31,Yes,Travel_Frequently,Research & Development,1,5,Life Sciences,1459,Female,Manufacturing Director,Medium,Single,7446,1,11,3,10,Better,10,8,4,7
45,No,Travel_Rarely,Human Resources,24,4,Medical,1049,Male,Human Resources,Medium,Single,2177,1,16,3,6,Better,6,3,0,4
35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2052,Female,Research Scientist,Very High,Married,2977,1,12,3,4,Better,4,3,1,1
31,Yes,Travel_Frequently,Research & Development,29,2,Medical,355,Male,Laboratory Technician,Medium,Single,3479,0,11,3,6,Best,5,4,1,4
33,No,Travel_Rarely,Research & Development,5,4,Life Sciences,338,Female,Research Scientist,Very High,Married,2911,1,13,3,2,Good,2,2,0,2
30,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1224,Male,Laboratory Technician,High,Divorced,3491,1,13,3,10,Good,10,7,8,9
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,1987,Female,Human Resources,Medium,Married,2187,4,14,3,6,Better,2,0,1,2
30,No,Travel_Rarely,Sales,29,4,Technical Degree,1568,Male,Sales Executive,Medium,Married,9250,3,12,3,9,Better,4,2,1,3
21,No,Travel_Rarely,Research & Development,15,2,Life Sciences,30,Male,Research Scientist,Very High,Single,1232,1,14,3,0,Better,0,0,0,0
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1827,Female,Manufacturing Director,Medium,Divorced,10333,8,12,3,28,Better,22,11,14,10
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1311,Female,Laboratory Technician,Very High,Married,4627,0,12,3,10,Better,9,2,6,7
52,No,Travel_Rarely,Research & Development,1,2,Life Sciences,976,Male,Manager,Very High,Married,17099,2,15,3,26,Good,9,8,7,8
59,No,Travel_Frequently,Sales,1,1,Life Sciences,91,Female,Sales Executive,High,Single,5473,7,11,3,20,Good,4,3,1,3
25,No,Travel_Rarely,Research & Development,1,3,Life Sciences,350,Female,Manufacturing Director,High,Married,4898,0,12,3,5,Better,4,2,1,2
36,No,Travel_Rarely,Human Resources,13,3,Human Resources,829,Male,Human Resources,Medium,Married,2143,4,13,3,8,Better,5,2,0,4
52,No,Travel_Rarely,Research & Development,2,3,Life Sciences,316,Female,Laboratory Technician,Very High,Single,3212,7,15,3,6,Good,2,2,2,2
35,No,Travel_Frequently,Research & Development,2,4,Medical,1704,Male,Research Scientist,Very High,Single,4930,0,14,3,6,Best,5,4,1,4
30,No,Travel_Rarely,Research & Development,1,1,Life Sciences,104,Male,Laboratory Technician,Very High,Married,5126,1,12,3,10,Good,10,8,3,0
23,No,Travel_Rarely,Research & Development,10,1,Medical,784,Male,Research Scientist,High,Single,3505,1,18,3,2,Better,2,2,0,2
36,No,Travel_Rarely,Sales,2,4,Life Sciences,1556,Male,Sales Representative,Very High,Single,2644,3,21,4,7,Good,3,2,1,2
32,No,Travel_Frequently,Sales,5,2,Life Sciences,889,Male,Sales Executive,Medium,Married,6524,1,14,3,10,Better,10,8,5,3
40,No,Travel_Frequently,Research & Development,16,4,Medical,832,Male,Laboratory Technician,High,Single,5094,6,14,3,10,Better,1,0,0,0
36,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1594,Male,Laboratory Technician,Low,Married,5562,3,13,3,9,Better,3,2,0,2
27,No,Travel_Rarely,Research & Development,17,3,Technical Degree,233,Male,Research Scientist,Medium,Married,3058,0,16,3,6,Good,5,2,1,1
35,No,Travel_Rarely,Research & Development,23,4,Medical,1826,Male,Laboratory Technician,High,Married,2705,0,16,3,6,Best,5,4,0,3
45,No,Non-Travel,Sales,2,4,Life Sciences,1845,Female,Sales Executive,High,Married,5154,4,22,4,10,Best,8,7,5,7
37,No,Travel_Rarely,Research & Development,14,3,Life Sciences,515,Female,Laboratory Technician,Low,Divorced,3034,1,12,3,18,Good,18,7,12,17
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1881,Male,Laboratory Technician,High,Divorced,4197,1,11,3,10,Better,10,8,0,2
26,Yes,Travel_Rarely,Research & Development,16,4,Medical,394,Male,Laboratory Technician,Medium,Divorced,2373,2,13,3,5,Better,3,2,0,2
42,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2031,Male,Manager,High,Married,18880,5,11,3,24,Good,22,6,4,14
37,No,Travel_Rarely,Human Resources,8,2,Other,1794,Male,Human Resources,Medium,Divorced,4071,2,13,3,19,Good,10,0,4,7
38,No,Travel_Rarely,Sales,9,3,Marketing,893,Male,Sales Representative,Medium,Married,2899,0,19,3,3,Better,2,2,1,2
36,No,Travel_Frequently,Research & Development,23,2,Medical,2061,Male,Laboratory Technician,Very High,Married,2571,4,17,3,17,Better,5,2,0,3
24,Yes,Travel_Rarely,Human Resources,22,1,Human Resources,1714,Male,Human Resources,High,Married,1555,1,11,3,1,Better,1,0,0,0
32,No,Non-Travel,Sales,26,4,Marketing,333,Male,Sales Executive,Very High,Married,4465,0,18,3,4,Better,3,2,2,2
50,No,Travel_Frequently,Research & Development,22,5,Medical,1539,Male,Research Director,Very High,Single,14411,1,13,3,32,Better,32,6,13,9
19,Yes,Travel_Frequently,Sales,1,1,Technical Degree,235,Female,Sales Representative,Low,Single,2325,0,21,4,1,Best,0,0,0,0
30,No,Travel_Frequently,Research & Development,5,4,Life Sciences,861,Male,Research Scientist,Very High,Divorced,3761,9,12,3,10,Good,5,4,0,3
39,No,Travel_Rarely,Research & Development,1,3,Medical,417,Male,Healthcare Representative,Very High,Divorced,9613,0,17,3,19,Good,18,10,3,7
35,No,Travel_Frequently,Sales,18,5,Life Sciences,74,Male,Sales Executive,Low,Married,9069,1,22,4,9,Good,9,8,1,8
29,No,Travel_Rarely,Sales,2,3,Medical,366,Male,Sales Executive,Medium,Married,6644,2,19,3,10,Better,0,0,0,0
36,No,Non-Travel,Sales,1,5,Medical,479,Female,Sales Executive,Very High,Single,6653,4,15,3,7,Better,1,0,0,0
30,No,Travel_Rarely,Research & Development,24,1,Life Sciences,11,Male,Laboratory Technician,High,Divorced,2693,1,22,4,1,Better,1,0,0,0
37,No,Travel_Rarely,Research & Development,10,4,Life Sciences,518,Male,Manufacturing Director,Medium,Single,4197,2,12,3,18,Good,1,0,0,1
33,No,Non-Travel,Research & Development,1,2,Medical,1994,Male,Laboratory Technician,High,Divorced,2008,1,12,3,1,Good,1,1,0,0
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,1360,Female,Manufacturing Director,Low,Married,10008,7,14,3,31,Good,10,9,5,9
45,No,Non-Travel,Research & Development,23,2,Life Sciences,1002,Male,Laboratory Technician,Low,Married,3633,1,15,3,9,Better,9,8,0,8
35,No,Travel_Rarely,Research & Development,16,3,Life Sciences,586,Male,Healthcare Representative,High,Married,7632,4,12,3,10,Better,8,7,0,0
30,No,Travel_Rarely,Research & Development,1,3,Medical,1241,Male,Research Scientist,Medium,Married,3579,0,21,4,12,Better,11,9,5,7
31,No,Non-Travel,Research & Development,1,4,Medical,308,Male,Manufacturing Director,High,Married,4345,0,12,3,6,Better,5,4,1,4
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,1427,Female,Sales Representative,High,Single,1359,1,12,3,1,Better,1,0,0,0
35,No,Travel_Rarely,Research & Development,10,3,Other,1028,Male,Laboratory Technician,Very High,Divorced,3917,1,20,4,3,Good,3,2,1,2
43,No,Travel_Frequently,Research & Development,21,3,Medical,525,Male,Laboratory Technician,Very High,Married,2258,7,20,4,8,Better,3,2,1,2
45,No,Travel_Rarely,Human Resources,4,3,Life Sciences,1744,Female,Human Resources,High,Married,9756,4,21,4,9,Best,5,0,0,3
42,No,Travel_Rarely,Research & Development,2,3,Medical,351,Female,Laboratory Technician,Low,Divorced,2593,0,11,3,10,Better,9,6,7,8
27,No,Travel_Rarely,Sales,10,3,Marketing,1403,Female,Sales Executive,Very High,Married,5769,1,11,3,6,Better,6,2,4,4
28,No,Travel_Rarely,Research & Development,21,3,Medical,221,Male,Research Scientist,Very High,Married,2713,1,11,3,5,Bad,5,2,0,2
38,No,Travel_Rarely,Sales,3,3,Life Sciences,307,Male,Sales Executive,High,Divorced,10609,0,12,3,17,Good,16,10,5,13
31,No,Non-Travel,Research & Development,5,3,Medical,2057,Male,Manufacturing Director,Low,Single,9936,0,19,3,10,Better,9,4,1,7
57,No,Travel_Rarely,Research & Development,1,4,Medical,482,Male,Healthcare Representative,High,Married,6755,2,11,3,15,Better,3,2,1,2
40,No,Travel_Rarely,Sales,2,4,Life Sciences,558,Female,Manager,High,Married,18041,0,14,3,21,Better,20,15,1,12
19,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1193,Male,Research Scientist,Low,Single,2552,1,25,4,1,Better,1,1,0,0
32,No,Travel_Rarely,Sales,7,3,Life Sciences,420,Male,Sales Executive,High,Married,5484,1,14,3,13,Good,13,8,4,8
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1486,Male,Sales Representative,High,Married,2909,3,15,3,5,Best,3,2,1,2
38,No,Travel_Frequently,Research & Development,12,3,Life Sciences,837,Male,Healthcare Representative,Low,Divorced,6288,2,15,3,13,Good,4,3,1,2
27,No,Travel_Rarely,Research & Development,2,1,Medical,7,Male,Laboratory Technician,Medium,Married,3468,9,12,3,6,Better,2,2,2,2
26,Yes,Travel_Rarely,Research & Development,25,3,Life Sciences,55,Male,Laboratory Technician,High,Single,2293,1,12,3,1,Good,1,0,0,1
35,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1596,Male,Laboratory Technician,High,Married,3407,1,17,3,10,Good,10,9,6,8
50,No,Travel_Rarely,Research & Development,4,1,Life Sciences,385,Male,Research Director,Medium,Divorced,19144,3,14,3,28,Good,10,4,1,6
36,No,Travel_Rarely,Research & Development,2,4,Other,1847,Female,Research Scientist,Medium,Married,6962,4,22,4,15,Better,1,0,0,0
36,Yes,Travel_Rarely,Sales,3,1,Life Sciences,967,Male,Sales Executive,Very High,Married,10325,1,11,3,16,Better,16,7,3,7
46,No,Travel_Frequently,Research & Development,18,1,Medical,624,Female,Healthcare Representative,High,Married,10527,5,11,3,28,Good,2,2,1,2
32,No,Travel_Frequently,Sales,10,4,Marketing,1853,Male,Sales Executive,Very High,Single,4648,8,13,3,4,Best,0,0,0,0
42,No,Travel_Rarely,Research & Development,29,3,Medical,1148,Male,Laboratory Technician,Very High,Single,4272,4,19,3,16,Better,1,0,0,0
38,No,Travel_Frequently,Research & Development,3,4,Other,1060,Male,Research Scientist,High,Married,2821,3,16,3,8,Better,2,2,2,2
34,No,Travel_Frequently,Research & Development,3,1,Life Sciences,1103,Male,Healthcare Representative,Very High,Single,7756,0,17,3,7,Good,6,2,0,4
45,No,Travel_Rarely,Research & Development,1,3,Other,336,Male,Manager,Very High,Married,19202,0,11,3,25,Better,24,0,1,7
40,No,Travel_Rarely,Research & Development,2,1,Medical,763,Female,Research Scientist,Very High,Single,2342,0,20,4,5,Good,4,2,2,3
50,No,Travel_Rarely,Research & Development,28,1,Medical,716,Male,Laboratory Technician,High,Married,3221,1,11,3,20,Better,20,8,3,8
42,No,Travel_Rarely,Research & Development,2,4,Other,477,Male,Healthcare Representative,Very High,Single,6781,3,23,4,14,Better,1,0,0,0
41,No,Non-Travel,Sales,10,2,Life Sciences,599,Male,Sales Executive,Very High,Single,6230,7,14,3,16,Better,14,3,1,10
45,No,Travel_Rarely,Research & Development,2,2,Other,1635,Female,Manufacturing Director,Very High,Divorced,5770,1,19,3,10,Better,10,7,3,9
51,No,Travel_Rarely,Research & Development,2,3,Medical,408,Male,Manufacturing Director,Medium,Divorced,5482,5,18,3,13,Better,4,1,1,2
40,No,Travel_Frequently,Research & Development,26,3,Medical,202,Female,Research Scientist,Medium,Divorced,5605,1,11,3,20,Better,20,7,2,13
35,No,Travel_Frequently,Research & Development,1,3,Medical,88,Male,Research Scientist,Low,Married,2194,4,13,3,5,Good,3,2,1,2
32,No,Travel_Rarely,Sales,1,4,Medical,2013,Male,Sales Representative,Medium,Married,2269,0,14,3,3,Better,2,2,2,2
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,1405,Female,Research Scientist,High,Single,2394,1,13,3,8,Better,8,2,7,7
58,No,Non-Travel,Sales,2,3,Medical,1824,Male,Manager,Medium,Divorced,16291,4,22,4,37,Good,16,9,14,14
35,No,Travel_Rarely,Research & Development,11,4,Medical,2003,Male,Laboratory Technician,High,Married,2660,7,11,3,5,Better,2,2,2,2
30,No,Non-Travel,Research & Development,2,3,Medical,571,Female,Laboratory Technician,Very High,Single,2564,0,14,3,12,Good,11,7,6,7
21,Yes,Travel_Rarely,Sales,7,1,Marketing,1780,Male,Sales Representative,Medium,Single,2679,1,13,3,1,Better,1,0,1,0
33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1549,Male,Laboratory Technician,High,Married,5207,1,12,3,15,Better,15,14,5,7
28,No,Non-Travel,Human Resources,1,2,Life Sciences,1858,Male,Human Resources,Very High,Divorced,2706,1,15,3,3,Better,3,2,2,2
53,No,Non-Travel,Research & Development,1,4,Medical,1775,Female,Manufacturing Director,High,Married,12965,4,20,4,27,Good,3,2,0,2
45,No,Travel_Frequently,Research & Development,7,4,Life Sciences,341,Male,Manufacturing Director,High,Married,6434,4,17,3,9,Better,3,2,0,2
41,No,Travel_Rarely,Research & Development,12,4,Life Sciences,1158,Male,Laboratory Technician,Very High,Married,4766,3,11,3,6,Better,1,0,0,0
28,No,Travel_Rarely,Research & Development,1,3,Medical,1834,Female,Research Scientist,Low,Married,3591,1,25,4,3,Better,3,2,1,2
31,Yes,Travel_Frequently,Research & Development,20,3,Life Sciences,587,Male,Healthcare Representative,High,Married,9824,3,12,3,12,Better,1,0,0,0
40,No,Travel_Rarely,Research & Development,2,1,Medical,1375,Female,Healthcare Representative,High,Divorced,6377,5,20,4,15,Better,12,11,11,8
34,No,Travel_Rarely,Sales,9,1,Life Sciences,1163,Female,Sales Executive,High,Married,5714,1,20,4,6,Good,6,5,1,3
29,Yes,Travel_Rarely,Research & Development,8,4,Other,454,Male,Laboratory Technician,Low,Married,2119,1,11,3,7,Good,7,7,0,7
37,No,Non-Travel,Sales,9,4,Medical,626,Male,Sales Executive,Medium,Divorced,8834,1,13,3,9,Better,9,5,7,7
33,No,Travel_Rarely,Research & Development,7,3,Medical,817,Male,Research Director,High,Married,11691,0,11,3,14,Best,13,9,3,7
38,No,Travel_Rarely,Research & Development,3,5,Technical Degree,193,Female,Research Scientist,High,Single,4317,3,20,4,19,Better,3,2,2,2
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1438,Male,Research Scientist,Very High,Married,3420,7,12,3,17,Good,6,5,1,2
42,No,Travel_Rarely,Sales,12,4,Marketing,1943,Male,Sales Executive,Very High,Divorced,5087,3,12,3,14,Better,0,0,0,0
30,No,Travel_Rarely,Research & Development,9,2,Medical,41,Male,Laboratory Technician,High,Single,2206,1,13,3,10,Better,10,0,1,8
38,No,Travel_Rarely,Sales,7,4,Marketing,709,Female,Sales Executive,Very High,Single,4028,0,20,4,8,Better,7,7,0,5
34,No,Travel_Rarely,Sales,2,3,Marketing,1281,Female,Sales Executive,Low,Single,4538,0,12,3,4,Better,3,2,0,2
47,No,Travel_Rarely,Research & Development,2,4,Medical,1443,Female,Research Director,High,Married,17169,3,19,3,26,Best,20,17,5,6
44,No,Non-Travel,Research & Development,17,3,Life Sciences,1206,Male,Research Scientist,High,Single,2290,2,13,3,6,Better,0,0,0,0
44,No,Non-Travel,Research & Development,24,3,Medical,744,Male,Laboratory Technician,High,Single,3708,2,14,3,9,Better,5,2,1,4
49,No,Travel_Rarely,Research & Development,1,2,Technical Degree,431,Female,Healthcare Representative,High,Single,13964,7,12,3,25,Better,7,1,0,7
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1813,Male,Research Scientist,High,Single,2438,4,13,3,7,Good,3,2,1,2
46,No,Travel_Rarely,Sales,3,3,Life Sciences,1527,Female,Manager,Medium,Married,16606,8,12,3,23,Best,13,12,5,1
43,No,Travel_Rarely,Research & Development,2,2,Medical,46,Female,Research Scientist,High,Divorced,2645,1,12,3,6,Good,5,3,1,4
32,No,Non-Travel,Research & Development,1,3,Life Sciences,882,Male,Laboratory Technician,Very High,Divorced,2314,0,12,3,4,Better,3,0,0,2
41,No,Travel_Rarely,Sales,6,3,Marketing,1708,Male,Sales Executive,High,Single,9241,1,12,3,10,Better,10,8,8,7
27,No,Travel_Frequently,Research & Development,10,2,Life Sciences,733,Male,Manufacturing Director,Low,Divorced,8793,1,21,4,9,Good,9,7,1,7
35,No,Travel_Rarely,Sales,18,3,Medical,975,Female,Sales Executive,High,Married,4601,1,16,3,5,Better,5,2,1,0
23,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1592,Male,Research Scientist,High,Married,2073,2,16,3,4,Better,2,2,2,2
30,Yes,Travel_Rarely,Research & Development,3,3,Technical Degree,297,Female,Research Scientist,Low,Single,2657,5,11,3,8,Better,5,2,0,4
29,No,Travel_Rarely,Research & Development,21,4,Life Sciences,20,Female,Manufacturing Director,Low,Divorced,9980,1,11,3,10,Better,10,9,8,8
25,Yes,Travel_Rarely,Sales,19,2,Marketing,952,Male,Sales Representative,Medium,Married,2413,1,18,3,1,Better,1,0,0,0
59,No,Travel_Rarely,Sales,3,3,Life Sciences,1254,Female,Sales Executive,Very High,Single,5171,5,17,3,13,Better,6,1,0,5
37,No,Travel_Rarely,Research & Development,10,1,Life Sciences,802,Female,Research Scientist,Low,Divorced,2782,0,13,3,6,Good,5,3,4,3
43,No,Travel_Frequently,Sales,15,3,Life Sciences,754,Male,Sales Executive,Very High,Married,6804,3,18,3,7,Better,2,2,2,2
39,No,Travel_Rarely,Human Resources,3,3,Human Resources,760,Female,Human Resources,Medium,Married,6389,9,15,3,12,Bad,8,3,3,6
55,No,Travel_Rarely,Research & Development,14,4,Medical,254,Male,Research Director,Medium,Single,18722,8,11,3,36,Better,24,15,2,15
56,No,Non-Travel,Research & Development,1,4,Life Sciences,2026,Male,Healthcare Representative,High,Divorced,6306,1,21,4,13,Good,13,12,1,9
41,No,Travel_Rarely,Sales,1,3,Marketing,534,Male,Sales Executive,Low,Married,8392,1,16,3,10,Better,10,7,0,7
35,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1529,Female,Healthcare Representative,Medium,Single,8606,1,19,3,11,Bad,11,8,3,3
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1856,Female,Laboratory Technician,High,Single,2105,4,12,3,7,Better,2,2,2,0
40,No,Travel_Frequently,Sales,5,4,Life Sciences,729,Male,Sales Executive,Low,Married,10475,5,21,4,20,Better,18,13,1,12
31,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1464,Male,Laboratory Technician,Very High,Married,3722,6,13,3,7,Bad,2,2,2,2
43,No,Travel_Rarely,Sales,2,3,Medical,1706,Male,Sales Executive,Very High,Married,7847,1,17,3,10,Better,10,9,8,8
41,No,Non-Travel,Research & Development,2,4,Other,616,Female,Healthcare Representative,High,Single,6811,2,17,3,10,Better,8,7,0,7
35,No,Travel_Rarely,Research & Development,8,1,Life Sciences,63,Male,Laboratory Technician,Very High,Married,2269,1,19,3,1,Better,1,0,0,1
36,No,Travel_Rarely,Sales,11,4,Marketing,2045,Female,Sales Executive,Very High,Married,6652,4,13,3,8,Good,6,3,0,0
31,No,Travel_Rarely,Sales,8,2,Life Sciences,1453,Male,Sales Executive,Very High,Divorced,10793,1,18,3,13,Better,13,7,9,9
47,No,Travel_Rarely,Sales,2,4,Life Sciences,925,Female,Sales Representative,Very High,Single,3294,1,18,3,3,Good,3,2,1,2
33,No,Travel_Frequently,Sales,1,3,Life Sciences,52,Female,Sales Executive,Low,Married,5376,2,19,3,10,Better,5,3,1,3
47,No,Travel_Frequently,Sales,4,1,Medical,467,Male,Sales Representative,High,Single,2976,3,19,3,5,Better,0,0,0,0
52,No,Non-Travel,Sales,2,4,Life Sciences,329,Male,Manager,High,Single,19068,1,18,3,33,Best,33,7,15,12
44,No,Travel_Rarely,Research & Development,10,4,Other,40,Male,Healthcare Representative,Very High,Married,6465,2,13,3,9,Best,4,2,1,3
31,No,Non-Travel,Sales,2,4,Life Sciences,1324,Female,Sales Executive,High,Divorced,9852,1,19,3,10,Good,10,8,9,6
30,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1499,Male,Human Resources,High,Divorced,2064,0,21,4,6,Best,5,3,1,3
